system,algorithm,seed,class_id,module_id
demo_eight_class,FCA,29,G,2
demo_eight_class,FCA,29,H,1
demo_eight_class,FCA,29,E,2
demo_eight_class,FCA,30,A,1
demo_eight_class,FCA,30,D,2
demo_eight_class,FCA,30,F,1
demo_eight_class,FCA,30,B,2
demo_eight_class,FCA,30,C,1
demo_eight_class,FCA,30,G,2
demo_eight_class,FCA,30,H,1
demo_eight_class,FCA,30,E,2
demo_eight_class,RandomValidPartition,1,A,1
demo_eight_class,RandomValidPartition,1,B,1
demo_eight_class,RandomValidPartition,1,C,2
demo_eight_class,RandomValidPartition,1,D,1
demo_eight_class,RandomValidPartition,1,E,2
demo_eight_class,RandomValidPartition,1,F,2
demo_eight_class,RandomValidPartition,1,G,2
demo_eight_class,RandomValidPartition,1,H,2
demo_eight_class,RandomValidPartition,2,A,1
demo_eight_class,RandomValidPartition,2,B,1
demo_eight_class,RandomValidPartition,2,C,1
demo_eight_class,RandomValidPartition,2,D,2
demo_eight_class,RandomValidPartition,2,E,1
demo_eight_class,RandomValidPartition,2,F,2
demo_eight_class,RandomValidPartition,2,G,2
demo_eight_class,RandomValidPartition,2,H,1
demo_eight_class,RandomValidPartition,3,A,1
demo_eight_class,RandomValidPartition,3,B,1
demo_eight_class,RandomValidPartition,3,C,2
demo_eight_class,RandomValidPartition,3,D,2
demo_eight_class,RandomValidPartition,3,E,1
demo_eight_class,RandomValidPartition,3,F,1
demo_eight_class,RandomValidPartition,3,G,2
demo_eight_class,RandomValidPartition,3,H,2
demo_eight_class,RandomValidPartition,4,A,1
demo_eight_class,RandomValidPartition,4,B,2
demo_eight_class,RandomValidPartition,4,C,1
demo_eight_class,RandomValidPartition,4,D,2
demo_eight_class,RandomValidPartition,4,E,2
demo_eight_class,RandomValidPartition,4,F,1
demo_eight_class,RandomValidPartition,4,G,1
demo_eight_class,RandomValidPartition,4,H,1
demo_eight_class,RandomValidPartition,5,A,2
demo_eight_class,RandomValidPartition,5,B,2
demo_eight_class,RandomValidPartition,5,C,1
demo_eight_class,RandomValidPartition,5,D,2
demo_eight_class,RandomValidPartition,5,E,1
demo_eight_class,RandomValidPartition,5,F,1
demo_eight_class,RandomValidPartition,5,G,1
demo_eight_class,RandomValidPartition,5,H,1
demo_eight_class,RandomValidPartition,6,A,1
demo_eight_class,RandomValidPartition,6,B,2
demo_eight_class,RandomValidPartition,6,C,2
demo_eight_class,RandomValidPartition,6,D,1
demo_eight_class,RandomValidPartition,6,E,1
demo_eight_class,RandomValidPartition,6,F,1
demo_eight_class,RandomValidPartition,6,G,2
demo_eight_class,RandomValidPartition,6,H,2
demo_eight_class,RandomValidPartition,7,A,2
demo_eight_class,RandomValidPartition,7,B,1
demo_eight_class,RandomValidPartition,7,C,2
demo_eight_class,RandomValidPartition,7,D,1
demo_eight_class,RandomValidPartition,7,E,1
demo_eight_class,RandomValidPartition,7,F,1
demo_eight_class,RandomValidPartition,7,G,2
demo_eight_class,RandomValidPartition,7,H,1
demo_eight_class,RandomValidPartition,8,A,1
demo_eight_class,RandomValidPartition,8,B,2
demo_eight_class,RandomValidPartition,8,C,2
demo_eight_class,RandomValidPartition,8,D,1
demo_eight_class,RandomValidPartition,8,E,1
demo_eight_class,RandomValidPartition,8,F,1
demo_eight_class,RandomValidPartition,8,G,1
demo_eight_class,RandomValidPartition,8,H,1
demo_eight_class,RandomValidPartition,9,A,2
demo_eight_class,RandomValidPartition,9,B,2
demo_eight_class,RandomValidPartition,9,C,2
demo_eight_class,RandomValidPartition,9,D,1
demo_eight_class,RandomValidPartition,9,E,1
demo_eight_class,RandomValidPartition,9,F,1
demo_eight_class,RandomValidPartition,9,G,2
demo_eight_class,RandomValidPartition,9,H,2
demo_eight_class,RandomValidPartition,10,A,1
demo_eight_class,RandomValidPartition,10,B,2
demo_eight_class,RandomValidPartition,10,C,2
demo_eight_class,RandomValidPartition,10,D,1
demo_eight_class,RandomValidPartition,10,E,1
demo_eight_class,RandomValidPartition,10,F,2
demo_eight_class,RandomValidPartition,10,G,2
demo_eight_class,RandomValidPartition,10,H,2
demo_eight_class,RandomValidPartition,11,A,2
demo_eight_class,RandomValidPartition,11,B,2
demo_eight_class,RandomValidPartition,11,C,2
demo_eight_class,RandomValidPartition,11,D,1
demo_eight_class,RandomValidPartition,11,E,1
demo_eight_class,RandomValidPartition,11,F,2
demo_eight_class,RandomValidPartition,11,G,1
demo_eight_class,RandomValidPartition,11,H,1
demo_eight_class,RandomValidPartition,12,A,2
demo_eight_class,RandomValidPartition,12,B,2
demo_eight_class,RandomValidPartition,12,C,2
demo_eight_class,RandomValidPartition,12,D,1
demo_eight_class,RandomValidPartition,12,E,2
demo_eight_class,RandomValidPartition,12,F,1
demo_eight_class,RandomValidPartition,12,G,2
demo_eight_class,RandomValidPartition,12,H,2
demo_eight_class,RandomValidPartition,13,A,2
demo_eight_class,RandomValidPartition,13,B,2
demo_eight_class,RandomValidPartition,13,C,1
demo_eight_class,RandomValidPartition,13,D,1
demo_eight_class,RandomValidPartition,13,E,1
demo_eight_class,RandomValidPartition,13,F,1
demo_eight_class,RandomValidPartition,13,G,1
demo_eight_class,RandomValidPartition,13,H,1
demo_eight_class,RandomValidPartition,14,A,1
demo_eight_class,RandomValidPartition,14,B,1
demo_eight_class,RandomValidPartition,14,C,2
demo_eight_class,RandomValidPartition,14,D,2
demo_eight_class,RandomValidPartition,14,E,2
demo_eight_class,RandomValidPartition,14,F,1
demo_eight_class,RandomValidPartition,14,G,2
demo_eight_class,RandomValidPartition,14,H,2
demo_eight_class,RandomValidPartition,15,A,1
demo_eight_class,RandomValidPartition,15,B,1
demo_eight_class,RandomValidPartition,15,C,1
demo_eight_class,RandomValidPartition,15,D,1
demo_eight_class,RandomValidPartition,15,E,1
demo_eight_class,RandomValidPartition,15,F,1
demo_eight_class,RandomValidPartition,15,G,1
demo_eight_class,RandomValidPartition,15,H,1
demo_eight_class,RandomValidPartition,16,A,2
demo_eight_class,RandomValidPartition,16,B,2
demo_eight_class,RandomValidPartition,16,C,2
demo_eight_class,RandomValidPartition,16,D,2
demo_eight_class,RandomValidPartition,16,E,2
demo_eight_class,RandomValidPartition,16,F,1
demo_eight_class,RandomValidPartition,16,G,2
demo_eight_class,RandomValidPartition,16,H,1
demo_eight_class,RandomValidPartition,17,A,2
demo_eight_class,RandomValidPartition,17,B,2
demo_eight_class,RandomValidPartition,17,C,2
demo_eight_class,RandomValidPartition,17,D,2
demo_eight_class,RandomValidPartition,17,E,1
demo_eight_class,RandomValidPartition,17,F,2
demo_eight_class,RandomValidPartition,17,G,1
demo_eight_class,RandomValidPartition,17,H,1
demo_eight_class,RandomValidPartition,18,A,1
demo_eight_class,RandomValidPartition,18,B,1
demo_eight_class,RandomValidPartition,18,C,2
demo_eight_class,RandomValidPartition,18,D,2
demo_eight_class,RandomValidPartition,18,E,1
demo_eight_class,RandomValidPartition,18,F,1
demo_eight_class,RandomValidPartition,18,G,2
demo_eight_class,RandomValidPartition,18,H,2
demo_eight_class,RandomValidPartition,19,A,1
demo_eight_class,RandomValidPartition,19,B,1
demo_eight_class,RandomValidPartition,19,C,1
demo_eight_class,RandomValidPartition,19,D,2
demo_eight_class,RandomValidPartition,19,E,2
demo_eight_class,RandomValidPartition,19,F,2
demo_eight_class,RandomValidPartition,19,G,1
demo_eight_class,RandomValidPartition,19,H,2
demo_eight_class,RandomValidPartition,20,A,1
demo_eight_class,RandomValidPartition,20,B,2
demo_eight_class,RandomValidPartition,20,C,1
demo_eight_class,RandomValidPartition,20,D,2
demo_eight_class,RandomValidPartition,20,E,1
demo_eight_class,RandomValidPartition,20,F,1
demo_eight_class,RandomValidPartition,20,G,2
demo_eight_class,RandomValidPartition,20,H,2
demo_eight_class,RandomValidPartition,21,A,1
demo_eight_class,RandomValidPartition,21,B,2
demo_eight_class,RandomValidPartition,21,C,2
demo_eight_class,RandomValidPartition,21,D,2
demo_eight_class,RandomValidPartition,21,E,2
demo_eight_class,RandomValidPartition,21,F,1
demo_eight_class,RandomValidPartition,21,G,2
demo_eight_class,RandomValidPartition,21,H,1
demo_eight_class,RandomValidPartition,22,A,1
demo_eight_class,RandomValidPartition,22,B,1
demo_eight_class,RandomValidPartition,22,C,1
demo_eight_class,RandomValidPartition,22,D,2
demo_eight_class,RandomValidPartition,22,E,1
demo_eight_class,RandomValidPartition,22,F,1
demo_eight_class,RandomValidPartition,22,G,2
demo_eight_class,RandomValidPartition,22,H,1
demo_eight_class,RandomValidPartition,23,A,2
demo_eight_class,RandomValidPartition,23,B,1
demo_eight_class,RandomValidPartition,23,C,1
demo_eight_class,RandomValidPartition,23,D,2
demo_eight_class,RandomValidPartition,23,E,2
demo_eight_class,RandomValidPartition,23,F,2
demo_eight_class,RandomValidPartition,23,G,2
demo_eight_class,RandomValidPartition,23,H,1
demo_eight_class,RandomValidPartition,24,A,2
demo_eight_class,RandomValidPartition,24,B,1
demo_eight_class,RandomValidPartition,24,C,1
demo_eight_class,RandomValidPartition,24,D,1
demo_eight_class,RandomValidPartition,24,E,1
demo_eight_class,RandomValidPartition,24,F,1
demo_eight_class,RandomValidPartition,24,G,1
demo_eight_class,RandomValidPartition,24,H,1
demo_eight_class,RandomValidPartition,25,A,2
demo_eight_class,RandomValidPartition,25,B,1
demo_eight_class,RandomValidPartition,25,C,1
demo_eight_class,RandomValidPartition,25,D,2
demo_eight_class,RandomValidPartition,25,E,2
demo_eight_class,RandomValidPartition,25,F,1
demo_eight_class,RandomValidPartition,25,G,2
demo_eight_class,RandomValidPartition,25,H,1
demo_eight_class,RandomValidPartition,26,A,1
demo_eight_class,RandomValidPartition,26,B,1
demo_eight_class,RandomValidPartition,26,C,2
demo_eight_class,RandomValidPartition,26,D,1
demo_eight_class,RandomValidPartition,26,E,1
demo_eight_class,RandomValidPartition,26,F,2
demo_eight_class,RandomValidPartition,26,G,1
demo_eight_class,RandomValidPartition,26,H,1
demo_eight_class,RandomValidPartition,27,A,2
demo_eight_class,RandomValidPartition,27,B,2
demo_eight_class,RandomValidPartition,27,C,2
demo_eight_class,RandomValidPartition,27,D,1
demo_eight_class,RandomValidPartition,27,E,1
demo_eight_class,RandomValidPartition,27,F,1
demo_eight_class,RandomValidPartition,27,G,2
demo_eight_class,RandomValidPartition,27,H,2
demo_eight_class,RandomValidPartition,28,A,1
demo_eight_class,RandomValidPartition,28,B,1
demo_eight_class,RandomValidPartition,28,C,1
demo_eight_class,RandomValidPartition,28,D,1
demo_eight_class,RandomValidPartition,28,E,1
demo_eight_class,RandomValidPartition,28,F,2
demo_eight_class,RandomValidPartition,28,G,2
demo_eight_class,RandomValidPartition,28,H,1
demo_eight_class,RandomValidPartition,29,A,1
demo_eight_class,RandomValidPartition,29,B,2
demo_eight_class,RandomValidPartition,29,C,2
demo_eight_class,RandomValidPartition,29,D,1
demo_eight_class,RandomValidPartition,29,E,2
demo_eight_class,RandomValidPartition,29,F,2
demo_eight_class,RandomValidPartition,29,G,2
demo_eight_class,RandomValidPartition,29,H,1
demo_eight_class,RandomValidPartition,30,A,2
demo_eight_class,RandomValidPartition,30,B,1
demo_eight_class,RandomValidPartition,30,C,1
demo_eight_class,RandomValidPartition,30,D,2
demo_eight_class,RandomValidPartition,30,E,1
demo_eight_class,RandomValidPartition,30,F,2
demo_eight_class,RandomValidPartition,30,G,2
demo_eight_class,RandomValidPartition,30,H,1
demo_eight_class,TraditionalMQ,1,A,2
demo_eight_class,TraditionalMQ,1,B,2
demo_eight_class,TraditionalMQ,1,C,1
demo_eight_class,TraditionalMQ,1,D,2
demo_eight_class,TraditionalMQ,1,E,1
demo_eight_class,TraditionalMQ,1,F,1
demo_eight_class,TraditionalMQ,1,G,2
demo_eight_class,TraditionalMQ,1,H,1
demo_eight_class,TraditionalMQ,2,A,2
demo_eight_class,TraditionalMQ,2,B,2
demo_eight_class,TraditionalMQ,2,C,1
demo_eight_class,TraditionalMQ,2,D,2
demo_eight_class,TraditionalMQ,2,E,1
demo_eight_class,TraditionalMQ,2,F,1
demo_eight_class,TraditionalMQ,2,G,2
demo_eight_class,TraditionalMQ,2,H,1
demo_eight_class,TraditionalMQ,3,A,2
demo_eight_class,TraditionalMQ,3,B,2
demo_eight_class,TraditionalMQ,3,C,1
demo_eight_class,TraditionalMQ,3,D,2
demo_eight_class,TraditionalMQ,3,E,1
demo_eight_class,TraditionalMQ,3,F,1
demo_eight_class,TraditionalMQ,3,G,2
demo_eight_class,TraditionalMQ,3,H,1
demo_eight_class,TraditionalMQ,4,A,2
demo_eight_class,TraditionalMQ,4,B,2
demo_eight_class,TraditionalMQ,4,C,1
demo_eight_class,TraditionalMQ,4,D,2
demo_eight_class,TraditionalMQ,4,E,1
demo_eight_class,TraditionalMQ,4,F,1
demo_eight_class,TraditionalMQ,4,G,2
demo_eight_class,TraditionalMQ,4,H,1
demo_eight_class,TraditionalMQ,5,A,2
demo_eight_class,TraditionalMQ,5,B,2
demo_eight_class,TraditionalMQ,5,C,1
demo_eight_class,TraditionalMQ,5,D,2
demo_eight_class,TraditionalMQ,5,E,1
demo_eight_class,TraditionalMQ,5,F,1
demo_eight_class,TraditionalMQ,5,G,2
demo_eight_class,TraditionalMQ,5,H,1
demo_eight_class,TraditionalMQ,6,A,2
demo_eight_class,TraditionalMQ,6,B,2
demo_eight_class,TraditionalMQ,6,C,1
demo_eight_class,TraditionalMQ,6,D,2
demo_eight_class,TraditionalMQ,6,E,1
demo_eight_class,TraditionalMQ,6,F,1
demo_eight_class,TraditionalMQ,6,G,2
demo_eight_class,TraditionalMQ,6,H,1
demo_eight_class,TraditionalMQ,7,A,2
demo_eight_class,TraditionalMQ,7,B,2
demo_eight_class,TraditionalMQ,7,C,1
demo_eight_class,TraditionalMQ,7,D,2
demo_eight_class,TraditionalMQ,7,E,1
demo_eight_class,TraditionalMQ,7,F,1
demo_eight_class,TraditionalMQ,7,G,2
demo_eight_class,TraditionalMQ,7,H,1
demo_eight_class,TraditionalMQ,8,A,2
demo_eight_class,TraditionalMQ,8,B,2
demo_eight_class,TraditionalMQ,8,C,1
demo_eight_class,TraditionalMQ,8,D,2
demo_eight_class,TraditionalMQ,8,E,1
demo_eight_class,TraditionalMQ,8,F,1
demo_eight_class,TraditionalMQ,8,G,2
demo_eight_class,TraditionalMQ,8,H,1
demo_eight_class,TraditionalMQ,9,A,2
demo_eight_class,TraditionalMQ,9,B,2
demo_eight_class,TraditionalMQ,9,C,1
demo_eight_class,TraditionalMQ,9,D,2
demo_eight_class,TraditionalMQ,9,E,1
demo_eight_class,TraditionalMQ,9,F,1
demo_eight_class,TraditionalMQ,9,G,2
demo_eight_class,TraditionalMQ,9,H,1
demo_eight_class,TraditionalMQ,10,A,2
demo_eight_class,TraditionalMQ,10,B,2
demo_eight_class,TraditionalMQ,10,C,1
demo_eight_class,TraditionalMQ,10,D,2
demo_eight_class,TraditionalMQ,10,E,1
demo_eight_class,TraditionalMQ,10,F,1
demo_eight_class,TraditionalMQ,10,G,2
demo_eight_class,TraditionalMQ,10,H,1
demo_eight_class,TraditionalMQ,11,A,2
demo_eight_class,TraditionalMQ,11,B,2
demo_eight_class,TraditionalMQ,11,C,1
demo_eight_class,TraditionalMQ,11,D,2
demo_eight_class,TraditionalMQ,11,E,1
demo_eight_class,TraditionalMQ,11,F,1
demo_eight_class,TraditionalMQ,11,G,2
demo_eight_class,TraditionalMQ,11,H,1
demo_eight_class,TraditionalMQ,12,A,2
demo_eight_class,TraditionalMQ,12,B,2
demo_eight_class,TraditionalMQ,12,C,1
demo_eight_class,TraditionalMQ,12,D,2
demo_eight_class,TraditionalMQ,12,E,1
demo_eight_class,TraditionalMQ,12,F,1
demo_eight_class,TraditionalMQ,12,G,2
demo_eight_class,TraditionalMQ,12,H,1
demo_eight_class,TraditionalMQ,13,A,2
demo_eight_class,TraditionalMQ,13,B,2
demo_eight_class,TraditionalMQ,13,C,1
demo_eight_class,TraditionalMQ,13,D,2
demo_eight_class,TraditionalMQ,13,E,1
demo_eight_class,TraditionalMQ,13,F,1
demo_eight_class,TraditionalMQ,13,G,2
demo_eight_class,TraditionalMQ,13,H,1
demo_eight_class,TraditionalMQ,14,A,2
demo_eight_class,TraditionalMQ,14,B,2
demo_eight_class,TraditionalMQ,14,C,1
demo_eight_class,TraditionalMQ,14,D,2
demo_eight_class,TraditionalMQ,14,E,1
demo_eight_class,TraditionalMQ,14,F,1
demo_eight_class,TraditionalMQ,14,G,2
demo_eight_class,TraditionalMQ,14,H,1
demo_eight_class,TraditionalMQ,15,A,2
demo_eight_class,TraditionalMQ,15,B,2
demo_eight_class,TraditionalMQ,15,C,1
demo_eight_class,TraditionalMQ,15,D,2
demo_eight_class,TraditionalMQ,15,E,1
demo_eight_class,TraditionalMQ,15,F,1
demo_eight_class,TraditionalMQ,15,G,2
demo_eight_class,TraditionalMQ,15,H,1
demo_eight_class,TraditionalMQ,16,A,2
demo_eight_class,TraditionalMQ,16,B,2
demo_eight_class,TraditionalMQ,16,C,1
demo_eight_class,TraditionalMQ,16,D,2
demo_eight_class,TraditionalMQ,16,E,1
demo_eight_class,TraditionalMQ,16,F,1
demo_eight_class,TraditionalMQ,16,G,2
demo_eight_class,TraditionalMQ,16,H,1
demo_eight_class,TraditionalMQ,17,A,2
demo_eight_class,TraditionalMQ,17,B,2
demo_eight_class,TraditionalMQ,17,C,1
demo_eight_class,TraditionalMQ,17,D,2
demo_eight_class,TraditionalMQ,17,E,1
demo_eight_class,TraditionalMQ,17,F,1
demo_eight_class,TraditionalMQ,17,G,2
demo_eight_class,TraditionalMQ,17,H,1
demo_eight_class,TraditionalMQ,18,A,2
demo_eight_class,TraditionalMQ,18,B,2
demo_eight_class,TraditionalMQ,18,C,1
demo_eight_class,TraditionalMQ,18,D,2
demo_eight_class,TraditionalMQ,18,E,1
demo_eight_class,TraditionalMQ,18,F,1
demo_eight_class,TraditionalMQ,18,G,2
demo_eight_class,TraditionalMQ,18,H,1
demo_eight_class,TraditionalMQ,19,A,2
demo_eight_class,TraditionalMQ,19,B,2
demo_eight_class,TraditionalMQ,19,C,1
demo_eight_class,TraditionalMQ,19,D,2
demo_eight_class,TraditionalMQ,19,E,1
demo_eight_class,TraditionalMQ,19,F,1
demo_eight_class,TraditionalMQ,19,G,2
demo_eight_class,TraditionalMQ,19,H,1
demo_eight_class,TraditionalMQ,20,A,2
demo_eight_class,TraditionalMQ,20,B,2
demo_eight_class,TraditionalMQ,20,C,1
demo_eight_class,TraditionalMQ,20,D,2
demo_eight_class,TraditionalMQ,20,E,1
demo_eight_class,TraditionalMQ,20,F,1
demo_eight_class,TraditionalMQ,20,G,2
demo_eight_class,TraditionalMQ,20,H,1
demo_eight_class,TraditionalMQ,21,A,2
demo_eight_class,TraditionalMQ,21,B,2
demo_eight_class,TraditionalMQ,21,C,1
demo_eight_class,TraditionalMQ,21,D,2
demo_eight_class,TraditionalMQ,21,E,1
demo_eight_class,TraditionalMQ,21,F,1
demo_eight_class,TraditionalMQ,21,G,2
demo_eight_class,TraditionalMQ,21,H,1
demo_eight_class,TraditionalMQ,22,A,2
demo_eight_class,TraditionalMQ,22,B,2
demo_eight_class,TraditionalMQ,22,C,1
demo_eight_class,TraditionalMQ,22,D,2
demo_eight_class,TraditionalMQ,22,E,1
demo_eight_class,TraditionalMQ,22,F,1
demo_eight_class,TraditionalMQ,22,G,2
demo_eight_class,TraditionalMQ,22,H,1
demo_eight_class,TraditionalMQ,23,A,2
demo_eight_class,TraditionalMQ,23,B,2
demo_eight_class,TraditionalMQ,23,C,1
demo_eight_class,TraditionalMQ,23,D,2
demo_eight_class,TraditionalMQ,23,E,1
demo_eight_class,TraditionalMQ,23,F,1
demo_eight_class,TraditionalMQ,23,G,2
demo_eight_class,TraditionalMQ,23,H,1
demo_eight_class,TraditionalMQ,24,A,2
demo_eight_class,TraditionalMQ,24,B,2
demo_eight_class,TraditionalMQ,24,C,1
demo_eight_class,TraditionalMQ,24,D,2
demo_eight_class,TraditionalMQ,24,E,1
demo_eight_class,TraditionalMQ,24,F,1
demo_eight_class,TraditionalMQ,24,G,2
demo_eight_class,TraditionalMQ,24,H,1
demo_eight_class,TraditionalMQ,25,A,2
demo_eight_class,TraditionalMQ,25,B,2
demo_eight_class,TraditionalMQ,25,C,1
demo_eight_class,TraditionalMQ,25,D,2
demo_eight_class,TraditionalMQ,25,E,1
demo_eight_class,TraditionalMQ,25,F,1
demo_eight_class,TraditionalMQ,25,G,2
demo_eight_class,TraditionalMQ,25,H,1
demo_eight_class,TraditionalMQ,26,A,2
demo_eight_class,TraditionalMQ,26,B,2
demo_eight_class,TraditionalMQ,26,C,1
demo_eight_class,TraditionalMQ,26,D,2
demo_eight_class,TraditionalMQ,26,E,1
demo_eight_class,TraditionalMQ,26,F,1
demo_eight_class,TraditionalMQ,26,G,2
demo_eight_class,TraditionalMQ,26,H,1
demo_eight_class,TraditionalMQ,27,A,2
demo_eight_class,TraditionalMQ,27,B,2
demo_eight_class,TraditionalMQ,27,C,1
demo_eight_class,TraditionalMQ,27,D,2
demo_eight_class,TraditionalMQ,27,E,1
demo_eight_class,TraditionalMQ,27,F,1
demo_eight_class,TraditionalMQ,27,G,2
demo_eight_class,TraditionalMQ,27,H,1
demo_eight_class,TraditionalMQ,28,A,2
demo_eight_class,TraditionalMQ,28,B,2
demo_eight_class,TraditionalMQ,28,C,1
demo_eight_class,TraditionalMQ,28,D,2
demo_eight_class,TraditionalMQ,28,E,1
demo_eight_class,TraditionalMQ,28,F,1
demo_eight_class,TraditionalMQ,28,G,2
demo_eight_class,TraditionalMQ,28,H,1
demo_eight_class,TraditionalMQ,29,A,2
demo_eight_class,TraditionalMQ,29,B,2
demo_eight_class,TraditionalMQ,29,C,1
demo_eight_class,TraditionalMQ,29,D,2
demo_eight_class,TraditionalMQ,29,E,1
demo_eight_class,TraditionalMQ,29,F,1
demo_eight_class,TraditionalMQ,29,G,2
demo_eight_class,TraditionalMQ,29,H,1
demo_eight_class,TraditionalMQ,30,A,2
demo_eight_class,TraditionalMQ,30,B,2
demo_eight_class,TraditionalMQ,30,C,1
demo_eight_class,TraditionalMQ,30,D,2
demo_eight_class,TraditionalMQ,30,E,1
demo_eight_class,TraditionalMQ,30,F,1
demo_eight_class,TraditionalMQ,30,G,2
demo_eight_class,TraditionalMQ,30,H,1
layered_services_12,DTMC-GA,1,C01,2
layered_services_12,DTMC-GA,1,C02,2
layered_services_12,DTMC-GA,1,C03,3
layered_services_12,DTMC-GA,1,C04,3
layered_services_12,DTMC-GA,1,C05,3
layered_services_12,DTMC-GA,1,C06,2
layered_services_12,DTMC-GA,1,C07,2
layered_services_12,DTMC-GA,1,C08,2
layered_services_12,DTMC-GA,1,C09,3
layered_services_12,DTMC-GA,1,C10,3
layered_services_12,DTMC-GA,1,C11,1
layered_services_12,DTMC-GA,1,C12,1
layered_services_12,DTMC-GA,2,C01,2
layered_services_12,DTMC-GA,2,C02,2
layered_services_12,DTMC-GA,2,C03,3
layered_services_12,DTMC-GA,2,C04,3
layered_services_12,DTMC-GA,2,C05,1
layered_services_12,DTMC-GA,2,C06,2
layered_services_12,DTMC-GA,2,C07,1
layered_services_12,DTMC-GA,2,C08,1
layered_services_12,DTMC-GA,2,C09,1
layered_services_12,DTMC-GA,2,C10,1
layered_services_12,DTMC-GA,2,C11,2
layered_services_12,DTMC-GA,2,C12,3
layered_services_12,DTMC-GA,3,C01,3
layered_services_12,DTMC-GA,3,C02,2
layered_services_12,DTMC-GA,3,C03,2
layered_services_12,DTMC-GA,3,C04,3
layered_services_12,DTMC-GA,3,C05,3
layered_services_12,DTMC-GA,3,C06,2
layered_services_12,DTMC-GA,3,C07,2
layered_services_12,DTMC-GA,3,C08,3
layered_services_12,DTMC-GA,3,C09,3
layered_services_12,DTMC-GA,3,C10,2
layered_services_12,DTMC-GA,3,C11,3
layered_services_12,DTMC-GA,3,C12,1
layered_services_12,DTMC-GA,4,C01,2
layered_services_12,DTMC-GA,4,C02,1
layered_services_12,DTMC-GA,4,C03,1
layered_services_12,DTMC-GA,4,C04,2
layered_services_12,DTMC-GA,4,C05,2
layered_services_12,DTMC-GA,4,C06,1
layered_services_12,DTMC-GA,4,C07,1
layered_services_12,DTMC-GA,4,C08,2
layered_services_12,DTMC-GA,4,C09,2
layered_services_12,DTMC-GA,4,C10,2
layered_services_12,DTMC-GA,4,C11,2
layered_services_12,DTMC-GA,4,C12,3
layered_services_12,DTMC-GA,5,C01,1
layered_services_12,DTMC-GA,5,C02,1
layered_services_12,DTMC-GA,5,C03,2
layered_services_12,DTMC-GA,5,C04,2
layered_services_12,DTMC-GA,5,C05,1
layered_services_12,DTMC-GA,5,C06,2
layered_services_12,DTMC-GA,5,C07,2
layered_services_12,DTMC-GA,5,C08,1
layered_services_12,DTMC-GA,5,C09,1
layered_services_12,DTMC-GA,5,C10,1
layered_services_12,DTMC-GA,5,C11,1
layered_services_12,DTMC-GA,5,C12,3
layered_services_12,DTMC-GA,6,C01,3
layered_services_12,DTMC-GA,6,C02,1
layered_services_12,DTMC-GA,6,C03,2
layered_services_12,DTMC-GA,6,C04,3
layered_services_12,DTMC-GA,6,C05,1
layered_services_12,DTMC-GA,6,C06,3
layered_services_12,DTMC-GA,6,C07,3
layered_services_12,DTMC-GA,6,C08,1
layered_services_12,DTMC-GA,6,C09,1
layered_services_12,DTMC-GA,6,C10,1
layered_services_12,DTMC-GA,6,C11,1
layered_services_12,DTMC-GA,6,C12,2
layered_services_12,DTMC-GA,7,C01,3
layered_services_12,DTMC-GA,7,C02,1
layered_services_12,DTMC-GA,7,C03,2
layered_services_12,DTMC-GA,7,C04,2
layered_services_12,DTMC-GA,7,C05,3
layered_services_12,DTMC-GA,7,C06,3
layered_services_12,DTMC-GA,7,C07,3
layered_services_12,DTMC-GA,7,C08,3
layered_services_12,DTMC-GA,7,C09,2
layered_services_12,DTMC-GA,7,C10,2
layered_services_12,DTMC-GA,7,C11,2
layered_services_12,DTMC-GA,7,C12,1
layered_services_12,DTMC-GA,8,C01,1
layered_services_12,DTMC-GA,8,C02,3
layered_services_12,DTMC-GA,8,C03,3
layered_services_12,DTMC-GA,8,C04,1
layered_services_12,DTMC-GA,8,C05,1
layered_services_12,DTMC-GA,8,C06,3
layered_services_12,DTMC-GA,8,C07,1
layered_services_12,DTMC-GA,8,C08,3
layered_services_12,DTMC-GA,8,C09,1
layered_services_12,DTMC-GA,8,C10,3
layered_services_12,DTMC-GA,8,C11,1
layered_services_12,DTMC-GA,8,C12,2
layered_services_12,DTMC-GA,9,C01,2
layered_services_12,DTMC-GA,9,C02,1
layered_services_12,DTMC-GA,9,C03,1
layered_services_12,DTMC-GA,9,C04,1
layered_services_12,DTMC-GA,9,C05,2
layered_services_12,DTMC-GA,9,C06,1
layered_services_12,DTMC-GA,9,C07,1
layered_services_12,DTMC-GA,9,C08,1
layered_services_12,DTMC-GA,9,C09,2
layered_services_12,DTMC-GA,9,C10,1
